train_name,final_destination_station,delay_in_min,time,is_canceled,train_type,train_line_ride_id,train_line_station_num,arrival_planned_time,arrival_change_time,departure_planned_time,departure_change_time,id,source_month,train_cat,hour_dec,day_of_month,days_until_xmas,is_delayed,delay_pos_min,log_delay_pos,date,hour,minute,weekday,is_weekend,minutes_since_midnight,hour_sin,hour_cos,has_arrival_times,has_departure_times,event_type,arrival_delay_calc_min,departure_delay_calc_min,delay_matches_arrival_calc
RB 32,Dortmund Hbf,2,2025-12-09 12:28:00,False,RB,,12,2025-12-09 12:26:00,2025-12-09 12:28:00,,,-1054388204097965809-2512091134-12,2025-12,Regional,12.466666666666669,9,15,True,2,0.6931471805599453,2025-12-09,12,28,1,False,748,-0.12186934340514731,-0.9925461516413221,True,False,arrival_only,2.0,,True
S 1,Dortmund Hbf,6,2025-12-09 12:28:00,False,S,6.219698898928136e+18,15,2025-12-09 12:22:00,2025-12-09 12:28:00,,,6219698898928135721-2512091139-15,2025-12,S-Bahn,12.466666666666669,9,15,True,6,1.791759469228055,2025-12-09,12,28,1,False,748,-0.12186934340514731,-0.9925461516413221,True,False,arrival_only,6.0,,True
RB 59,Dortmund Hbf,3,2025-12-09 12:29:00,False,RB,,12,2025-12-09 12:26:00,2025-12-09 12:29:00,,,-3738656513793949407-2512091136-12,2025-12,Regional,12.483333333333333,9,15,True,3,1.0986122886681098,2025-12-09,12,29,1,False,749,-0.12619896913582931,-0.9920049496797151,True,False,arrival_only,3.0,,True
S 5,Hagen Hbf,0,2025-12-09 12:30:00,True,S,,1,,,2025-12-09 12:30:00,2025-12-09 12:30:00,-6732838839109210274-2512091230-1,2025-12,S-Bahn,12.5,9,15,False,0,,2025-12-09,12,30,1,False,750,-0.13052619222005177,-0.9914448613738104,False,True,departure_only,,0.0,
S 1,Solingen Hbf,7,2025-12-09 12:30:00,False,S,,1,,,2025-12-09 12:23:00,2025-12-09 12:30:00,-7675098156353129611-2512091223-1,2025-12,S-Bahn,12.5,9,15,True,7,1.9459101490553132,2025-12-09,12,30,1,False,750,-0.13052619222005177,-0.9914448613738104,False,True,departure_only,,7.0,
RE 3,Düsseldorf Hbf,27,2025-12-09 12:30:00,False,RE,1.2387258118065364e+18,7,2025-12-09 11:59:00,2025-12-09 12:27:00,2025-12-09 12:03:00,2025-12-09 12:30:00,1238725811806536549-2512091130-7,2025-12,Regional,12.5,9,15,True,27,3.295836866004329,2025-12-09,12,30,1,False,750,-0.13052619222005177,-0.9914448613738104,True,True,both,28.0,27.0,True
RB 53,Iserlohn,7,2025-12-09 12:30:00,False,RB,6.473232979696057e+18,1,,,2025-12-09 12:23:00,2025-12-09 12:30:00,6473232979696057361-2512091223-1,2025-12,Regional,12.5,9,15,True,7,1.9459101490553132,2025-12-09,12,30,1,False,750,-0.13052619222005177,-0.9914448613738104,False,True,departure_only,,7.0,
RE 6,Köln/Bonn Flughafen,26,2025-12-09 12:33:00,False,RE,4.399938717945017e+18,15,2025-12-09 12:05:00,2025-12-09 12:30:00,2025-12-09 12:07:00,2025-12-09 12:33:00,4399938717945016588-2512091028-15,2025-12,Regional,12.55,9,15,True,26,3.258096538021482,2025-12-09,12,33,1,False,753,-0.14349262199117954,-0.9896513868196701,True,True,both,25.0,26.0,True
S 2,Essen Hbf,17,2025-12-09 12:34:00,False,S,,1,,,2025-12-09 12:17:00,2025-12-09 12:34:00,-7459030557490200329-2512091217-1,2025-12,S-Bahn,12.566666666666666,9,15,True,17,2.833213344056216,2025-12-09,12,34,1,False,754,-0.14780941112961016,-0.9890158633619169,False,True,departure_only,,17.0,
RB 43,Dortmund Hbf,13,2025-12-09 12:34:00,False,RB,3.711811448265018e+18,17,2025-12-09 12:21:00,2025-12-09 12:34:00,,,3711811448265017784-2512091107-17,2025-12,Regional,12.566666666666666,9,15,True,13,2.5649493574615367,2025-12-09,12,34,1,False,754,-0.14780941112961016,-0.9890158633619169,True,False,arrival_only,13.0,,True
IC 2049,Dresden Hbf,6,2025-12-09 12:34:00,False,IC,6.102273383218623e+18,1,,,2025-12-09 12:28:00,2025-12-09 12:34:00,6102273383218622995-2512091228-1,2025-12,HighSpeed,12.566666666666666,9,15,True,6,1.791759469228055,2025-12-09,12,34,1,False,754,-0.14780941112961016,-0.9890158633619169,False,True,departure_only,,6.0,
ICE 642,Düsseldorf Hbf,21,2025-12-09 12:35:00,False,ICE,5.6332391954859437e+17,8,2025-12-09 12:11:00,2025-12-09 12:35:00,2025-12-09 12:14:00,2025-12-09 12:35:00,563323919548594377-2512090832-8,2025-12,HighSpeed,12.583333333333334,9,15,True,21,3.044522437723423,2025-12-09,12,35,1,False,755,-0.15212338618991683,-0.9883615104677607,True,True,both,24.0,21.0,False
RB 50,Münster(Westf)Hbf,0,2025-12-09 12:35:00,True,RB,6.512069786368416e+18,1,,,2025-12-09 12:35:00,2025-12-09 12:35:00,6512069786368415897-2512091235-1,2025-12,Regional,12.583333333333334,9,15,False,0,,2025-12-09,12,35,1,False,755,-0.15212338618991683,-0.9883615104677607,False,True,departure_only,,0.0,
RE 34,Dortmund Hbf,35,2025-12-09 12:38:00,False,RE,2.829833047163536e+18,14,2025-12-09 12:03:00,2025-12-09 12:38:00,,,2829833047163535617-2512091008-14,2025-12,Regional,12.633333333333333,9,15,True,35,3.5553480614894135,2025-12-09,12,38,1,False,758,-0.16504760586067743,-0.9862856015372314,True,False,arrival_only,35.0,,True
RB 59,Soest,7,2025-12-09 12:40:00,False,RB,,1,,,2025-12-09 12:33:00,2025-12-09 12:40:00,-4184278845302295140-2512091233-1,2025-12,Regional,12.666666666666666,9,15,True,7,1.9459101490553132,2025-12-09,12,40,1,False,760,-0.17364817766693003,-0.9848077530122081,False,True,departure_only,,7.0,
RE 1,Hamm(Westf)Hbf,24,2025-12-09 12:40:00,False,RE,,13,2025-12-09 12:14:00,2025-12-09 12:17:00,2025-12-09 12:16:00,2025-12-09 12:40:00,-7092122805152435885-2512091049-13,2025-12,Regional,12.666666666666666,9,15,True,24,3.1780538303479458,2025-12-09,12,40,1,False,760,-0.17364817766693003,-0.9848077530122081,True,True,both,3.0,24.0,False
RE 57,Dortmund Hbf,23,2025-12-09 12:40:00,False,RE,8.200120276505507e+18,14,2025-12-09 12:17:00,2025-12-09 12:40:00,,,8200120276505507195-2512091031-14,2025-12,Regional,12.666666666666666,9,15,True,23,3.1354942159291497,2025-12-09,12,40,1,False,760,-0.17364817766693003,-0.9848077530122081,True,False,arrival_only,23.0,,True
RE 57,Winterberg(Westf),0,2025-12-09 12:41:00,False,RE,,1,,,2025-12-09 12:41:00,2025-12-09 12:41:00,-3889266728103701471-2512091241-1,2025-12,Regional,12.683333333333334,9,15,False,0,,2025-12-09,12,41,1,False,761,-0.1779435454738416,-0.9840406976462909,False,True,departure_only,,0.0,
RE 57,Warburg(Westf),0,2025-12-09 12:41:00,False,RE,3.0263221171892685e+18,1,,,2025-12-09 12:41:00,2025-12-09 12:41:00,3026322117189268381-2512091241-1,2025-12,Regional,12.683333333333334,9,15,False,0,,2025-12-09,12,41,1,False,761,-0.1779435454738416,-0.9840406976462909,False,True,departure_only,,0.0,
RB 43,Dorsten,8,2025-12-09 12:42:00,False,RB,,1,,,2025-12-09 12:34:00,2025-12-09 12:42:00,-1696302682041058822-2512091234-1,2025-12,Regional,12.7,9,15,True,8,2.0794415416798357,2025-12-09,12,42,1,False,762,-0.18223552549214703,-0.9832549075639546,False,True,departure_only,,8.0,
RB 52,Lüdenscheid,6,2025-12-09 12:43:00,False,RB,,1,,,2025-12-09 12:37:00,2025-12-09 12:43:00,-5372243878807293721-2512091237-1,2025-12,Regional,12.716666666666669,9,15,True,6,1.791759469228055,2025-12-09,12,43,1,False,763,-0.18652403600873438,-0.9824503977255098,False,True,departure_only,,6.0,
S 1,Essen Hbf,6,2025-12-09 12:44:00,False,S,1.4872273711675374e+18,1,,,2025-12-09 12:38:00,2025-12-09 12:44:00,1487227371167537403-2512091238-1,2025-12,S-Bahn,12.733333333333333,9,15,True,6,1.791759469228055,2025-12-09,12,44,1,False,764,-0.19080899537654472,-0.981627183447664,False,True,departure_only,,6.0,
RB 32,Duisburg Hbf,12,2025-12-09 12:45:00,False,RB,,1,,,2025-12-09 12:33:00,2025-12-09 12:45:00,-2317344576247163553-2512091233-1,2025-12,Regional,12.75,9,15,True,12,2.4849066497880004,2025-12-09,12,45,1,False,765,-0.19509032201612792,-0.9807852804032305,False,True,departure_only,,12.0,
S 1,Dortmund Hbf,8,2025-12-09 12:45:00,False,S,,39,2025-12-09 12:37:00,2025-12-09 12:45:00,,,-6159142913684658764-2512091033-39,2025-12,S-Bahn,12.75,9,15,True,8,2.0794415416798357,2025-12-09,12,45,1,False,765,-0.19509032201612792,-0.9807852804032305,True,False,arrival_only,8.0,,True
RB 51,Dortmund Hbf,0,2025-12-09 12:47:00,True,RB,,5,2025-12-09 12:47:00,2025-12-09 12:47:00,,,-553595238087790632-2512091231-5,2025-12,Regional,12.783333333333331,9,15,False,0,,2025-12-09,12,47,1,False,767,-0.20364175114017746,-0.9790454724845838,True,False,arrival_only,0.0,,True
RB 53,Dortmund Hbf,11,2025-12-09 12:47:00,False,RB,,10,2025-12-09 12:36:00,2025-12-09 12:47:00,,,-1737945980383237153-2512091150-10,2025-12,Regional,12.783333333333331,9,15,True,11,2.3978952727983707,2025-12-09,12,47,1,False,767,-0.20364175114017746,-0.9790454724845838,True,False,arrival_only,11.0,,True
RE 11,Düsseldorf Hbf,26,2025-12-09 12:47:00,False,RE,8.571263748876847e+18,11,2025-12-09 12:19:00,2025-12-09 12:44:00,2025-12-09 12:21:00,2025-12-09 12:47:00,8571263748876847008-2512091003-11,2025-12,Regional,12.783333333333331,9,15,True,26,3.258096538021482,2025-12-09,12,47,1,False,767,-0.20364175114017746,-0.9790454724845838,True,True,both,25.0,26.0,True
RE 3,Hamm(Westf)Hbf,50,2025-12-09 12:49:00,False,RE,,11,2025-12-09 11:56:00,2025-12-09 12:00:00,2025-12-09 11:59:00,2025-12-09 12:49:00,-1269844252508742989-2512091045-11,2025-12,Regional,12.816666666666666,9,15,True,50,3.912023005428146,2025-12-09,12,49,1,False,769,-0.21217767215644617,-0.9772311064626789,True,True,both,4.0,50.0,False
S 2,Dortmund Hbf,9,2025-12-09 12:51:00,False,S,,14,2025-12-09 12:42:00,2025-12-09 12:51:00,,,-4604910301190192927-2512091150-14,2025-12,S-Bahn,12.85,9,15,True,9,2.1972245773362196,2025-12-09,12,51,1,False,771,-0.22069743502150088,-0.9753423205085128,True,False,arrival_only,9.0,,True
RB 51,Enschede,0,2025-12-09 12:53:00,True,RB,4.282301107191673e+18,1,,,2025-12-09 12:53:00,2025-12-09 12:53:00,4282301107191672771-2512091253-1,2025-12,Regional,12.883333333333333,9,15,False,0,,2025-12-09,12,53,1,False,773,-0.2292003909224143,-0.9733792584604485,False,True,departure_only,,0.0,
RE 11,Kassel-Wilhelmshöhe,14,2025-12-09 12:53:00,False,RE,6.980236602350234e+18,8,2025-12-09 12:37:00,2025-12-09 12:48:00,2025-12-09 12:39:00,2025-12-09 12:53:00,6980236602350233918-2512091136-8,2025-12,Regional,12.883333333333333,9,15,True,14,2.6390573296152584,2025-12-09,12,53,1,False,773,-0.2292003909224143,-0.9733792584604485,True,True,both,11.0,14.0,False
RE 1,Köln Hbf,10,2025-12-09 12:55:00,False,RE,,6,2025-12-09 12:43:00,2025-12-09 12:52:00,2025-12-09 12:45:00,2025-12-09 12:55:00,-7351604487961302967-2512091220-6,2025-12,Regional,12.916666666666666,9,15,True,10,2.302585092994046,2025-12-09,12,55,1,False,775,-0.2376858923261727,-0.9713420698132615,True,True,both,9.0,10.0,True
RB 59,Dortmund Hbf,0,2025-12-09 12:56:00,False,RB,,12,2025-12-09 12:56:00,2025-12-09 12:56:00,,,-501113998927528926-2512091206-12,2025-12,Regional,12.933333333333334,9,15,False,0,,2025-12-09,12,56,1,False,776,-0.24192189559966792,-0.9702957262759965,True,False,arrival_only,0.0,,True
S 2,Recklinghausen Hbf,9,2025-12-09 12:56:00,False,S,8.900327648200091e+18,1,,,2025-12-09 12:47:00,2025-12-09 12:56:00,8900327648200090676-2512091247-1,2025-12,S-Bahn,12.933333333333334,9,15,True,9,2.1972245773362196,2025-12-09,12,56,1,False,776,-0.24192189559966792,-0.9702957262759965,False,True,departure_only,,9.0,
RB 53,Iserlohn,4,2025-12-09 12:57:00,False,RB,,1,,,2025-12-09 12:53:00,2025-12-09 12:57:00,-4012155647621696671-2512091253-1,2025-12,Regional,12.95,9,15,True,4,1.3862943611198906,2025-12-09,12,57,1,False,777,-0.24615329302899255,-0.9692309097067545,False,True,departure_only,,4.0,
ICE 849,Berlin Ostbahnhof,12,2025-12-09 12:58:00,True,ICE,,6,2025-12-09 12:43:00,2025-12-09 12:43:00,2025-12-09 12:46:00,2025-12-09 12:58:00,-3935110464616838577-2512091151-6,2025-12,HighSpeed,12.966666666666669,9,15,True,12,2.4849066497880004,2025-12-09,12,58,1,False,778,-0.25038000405444155,-0.9681476403781077,True,True,both,0.0,12.0,False
ICE 859,Berlin Ostbahnhof,12,2025-12-09 12:58:00,True,ICE,,6,2025-12-09 12:43:00,2025-12-09 12:43:00,2025-12-09 12:46:00,2025-12-09 12:58:00,-8323289827277147034-2512091151-6,2025-12,HighSpeed,12.966666666666669,9,15,True,12,2.4849066497880004,2025-12-09,12,58,1,False,778,-0.25038000405444155,-0.9681476403781077,True,True,both,0.0,12.0,False
S 1,Solingen Hbf,7,2025-12-09 12:58:00,False,S,6.939567590906189e+18,1,,,2025-12-09 12:51:00,2025-12-09 12:58:00,6939567590906188305-2512091251-1,2025-12,S-Bahn,12.966666666666669,9,15,True,7,1.9459101490553132,2025-12-09,12,58,1,False,778,-0.25038000405444155,-0.9681476403781077,False,True,departure_only,,7.0,
S 1,Dortmund Hbf,9,2025-12-09 13:01:00,False,S,,15,2025-12-09 12:52:00,2025-12-09 13:01:00,,,-7761930206024496467-2512091210-15,2025-12,S-Bahn,13.016666666666667,9,15,True,9,2.1972245773362196,2025-12-09,13,1,1,False,781,-0.26303121445797495,-0.9647873238288129,True,False,arrival_only,9.0,,True
RB 59,Soest,0,2025-12-09 13:03:00,False,RB,,1,,,2025-12-09 13:03:00,2025-12-09 13:03:00,-1008678922028966088-2512091303-1,2025-12,Regional,13.05,9,15,False,0,,2025-12-09,13,3,1,False,783,-0.2714404498650743,-0.9624552364536473,False,True,departure_only,,0.0,
RE 3,Düsseldorf Hbf,0,2025-12-09 13:03:00,False,RE,5.678315460936109e+18,7,2025-12-09 12:58:00,2025-12-09 12:59:00,2025-12-09 13:03:00,2025-12-09 13:03:00,5678315460936108677-2512091230-7,2025-12,Regional,13.05,9,15,False,0,,2025-12-09,13,3,1,False,783,-0.2714404498650743,-0.9624552364536473,True,True,both,1.0,0.0,True
ICE 202,Hamburg-Altona,44,2025-12-09 13:09:00,False,ICE,,9,2025-12-09 12:21:00,2025-12-09 13:07:00,2025-12-09 12:25:00,2025-12-09 13:09:00,-6769257866791628099-2512090901-9,2025-12,HighSpeed,13.15,9,15,True,44,3.784189633918261,2025-12-09,13,9,1,False,789,-0.29654157497557077,-0.9550199444571867,True,True,both,46.0,44.0,True
S 1,Dortmund Hbf,2,2025-12-09 13:09:00,False,S,,39,2025-12-09 13:07:00,2025-12-09 13:09:00,,,-1371051991311490145-2512091113-39,2025-12,S-Bahn,13.15,9,15,True,2,0.6931471805599453,2025-12-09,13,9,1,False,789,-0.29654157497557077,-0.9550199444571867,True,False,arrival_only,2.0,,True
ICE 519,München Hbf,33,2025-12-09 13:09:00,False,ICE,,8,2025-12-09 12:32:00,2025-12-09 13:07:00,2025-12-09 12:36:00,2025-12-09 13:09:00,-8471873024121272354-2512090929-8,2025-12,HighSpeed,13.15,9,15,True,33,3.4965075614664802,2025-12-09,13,9,1,False,789,-0.29654157497557077,-0.9550199444571867,True,True,both,35.0,33.0,True
RB 51,Dortmund Hbf,4,2025-12-09 13:10:00,True,RB,,20,2025-12-09 13:06:00,2025-12-09 13:10:00,,,-3646408297326946930-2512091103-20,2025-12,Regional,13.166666666666666,9,15,True,4,1.3862943611198906,2025-12-09,13,10,1,False,790,-0.30070579950427306,-0.9537169507482269,True,False,arrival_only,4.0,,True
S 1,Essen Hbf,2,2025-12-09 13:10:00,False,S,,1,,,2025-12-09 13:08:00,2025-12-09 13:10:00,-4144892618332452137-2512091308-1,2025-12,S-Bahn,13.166666666666666,9,15,True,2,0.6931471805599453,2025-12-09,13,10,1,False,790,-0.30070579950427306,-0.9537169507482269,False,True,departure_only,,2.0,
RB 51,Lünen Hbf,0,2025-12-09 13:12:00,True,RB,,1,,,2025-12-09 13:12:00,2025-12-09 13:12:00,-7934607226703049264-2512091312-1,2025-12,Regional,13.2,9,15,False,0,,2025-12-09,13,12,1,False,792,-0.3090169943749473,-0.9510565162951536,False,True,departure_only,,0.0,
RE 6,Köln/Bonn Flughafen,5,2025-12-09 13:12:00,False,RE,7.030753201630355e+18,15,2025-12-09 13:05:00,2025-12-09 13:09:00,2025-12-09 13:07:00,2025-12-09 13:12:00,7030753201630355853-2512091128-15,2025-12,Regional,13.2,9,15,True,5,1.6094379124341003,2025-12-09,13,12,1,False,792,-0.3090169943749473,-0.9510565162951536,True,True,both,4.0,5.0,True
RE 3,Hamm(Westf)Hbf,14,2025-12-09 13:13:00,False,RE,,11,2025-12-09 12:56:00,2025-12-09 13:07:00,2025-12-09 12:59:00,2025-12-09 13:13:00,-3344312905885966617-2512091145-11,2025-12,Regional,13.216666666666669,9,15,True,14,2.6390573296152584,2025-12-09,13,13,1,False,793,-0.3131638064837496,-0.949699126201877,True,True,both,11.0,14.0,False
ICE 952,Düsseldorf Hbf,0,2025-12-09 13:13:00,True,ICE,1.3414692029774702e+18,7,2025-12-09 13:10:00,2025-12-09 13:18:00,2025-12-09 13:13:00,2025-12-09 13:13:00,1341469202977470214-2512090932-7,2025-12,HighSpeed,13.216666666666669,9,15,False,0,,2025-12-09,13,13,1,False,793,-0.3131638064837496,-0.949699126201877,True,True,both,8.0,0.0,False
ICE 942,Düsseldorf Hbf,0,2025-12-09 13:13:00,True,ICE,5.703989328735164e+18,7,2025-12-09 13:10:00,2025-12-09 13:18:00,2025-12-09 13:13:00,2025-12-09 13:13:00,5703989328735164692-2512090932-7,2025-12,HighSpeed,13.216666666666669,9,15,False,0,,2025-12-09,13,13,1,False,793,-0.3131638064837496,-0.949699126201877,True,True,both,8.0,0.0,False
S 2,Dortmund Hbf,5,2025-12-09 13:17:00,False,S,,11,2025-12-09 13:12:00,2025-12-09 13:17:00,,,-8245484779912686634-2512091232-11,2025-12,S-Bahn,13.283333333333331,9,15,True,5,1.6094379124341003,2025-12-09,13,17,1,False,797,-0.32969064526278713,-0.9440890203927843,True,False,arrival_only,5.0,,True
S 5,Dortmund Hbf,0,2025-12-09 13:22:00,True,S,,8,2025-12-09 13:22:00,2025-12-09 13:22:00,,,-3835159494613296449-2512091251-8,2025-12,S-Bahn,13.366666666666667,9,15,False,0,,2025-12-09,13,22,1,False,802,-0.3502073812594677,-0.9366721892483976,True,False,arrival_only,0.0,,True
RE 6,Minden(Westf),27,2025-12-09 13:22:00,False,RE,,13,2025-12-09 12:53:00,2025-12-09 13:21:00,2025-12-09 12:55:00,2025-12-09 13:22:00,-1084554647388129185-2512091048-13,2025-12,Regional,13.366666666666667,9,15,True,27,3.295836866004329,2025-12-09,13,22,1,False,802,-0.3502073812594677,-0.9366721892483976,True,True,both,28.0,27.0,True
RB 43,Dortmund Hbf,2,2025-12-09 13:23:00,False,RB,,17,2025-12-09 13:21:00,2025-12-09 13:23:00,,,-1774500687594589696-2512091207-17,2025-12,Regional,13.383333333333333,9,15,True,2,0.6931471805599453,2025-12-09,13,23,1,False,803,-0.3542910379977154,-0.9351352096860118,True,False,arrival_only,2.0,,True
RE 11,Düsseldorf Hbf,5,2025-12-09 13:26:00,False,RE,,11,2025-12-09 13:19:00,2025-12-09 13:21:00,2025-12-09 13:21:00,2025-12-09 13:26:00,-4937836983754978233-2512091103-11,2025-12,Regional,13.433333333333334,9,15,True,5,1.6094379124341003,2025-12-09,13,26,1,False,806,-0.36650122672429736,-0.9304175679820245,True,True,both,2.0,5.0,False
S 2,Essen Hbf,9,2025-12-09 13:26:00,False,S,4.99928238967926e+18,1,,,2025-12-09 13:17:00,2025-12-09 13:26:00,4999282389679259306-2512091317-1,2025-12,S-Bahn,13.433333333333334,9,15,True,9,2.1972245773362196,2025-12-09,13,26,1,False,806,-0.36650122672429736,-0.9304175679820245,False,True,departure_only,,9.0,
ICE 612,Kiel Hbf,3,2025-12-09 13:28:00,False,ICE,,11,2025-12-09 13:20:00,2025-12-09 13:27:00,2025-12-09 13:25:00,2025-12-09 13:28:00,-7184453857839759572-2512090727-11,2025-12,HighSpeed,13.466666666666669,9,15,True,3,1.0986122886681098,2025-12-09,13,28,1,False,808,-0.37460659341591157,-0.9271838545667875,True,True,both,7.0,3.0,False
RB 50,Dortmund Hbf,1,2025-12-09 13:28:00,True,RB,,11,2025-12-09 13:27:00,2025-12-09 13:28:00,,,-779090666518178071-2512091234-11,2025-12,Regional,13.466666666666669,9,15,True,1,0.0,2025-12-09,13,28,1,False,808,-0.37460659341591157,-0.9271838545667875,True,False,arrival_only,1.0,,True
RB 52,Dortmund Hbf,6,2025-12-09 13:29:00,False,RB,,15,2025-12-09 13:23:00,2025-12-09 13:29:00,,,-6953301697687799609-2512091203-15,2025-12,Regional,13.483333333333333,9,15,True,6,1.791759469228055,2025-12-09,13,29,1,False,809,-0.3786486173524327,-0.9255405040175665,True,False,arrival_only,6.0,,True
S 5,Hagen Hbf,0,2025-12-09 13:30:00,True,S,,1,,,2025-12-09 13:30:00,2025-12-09 13:30:00,-784434022411717167-2512091330-1,2025-12,S-Bahn,13.5,9,15,False,0,,2025-12-09,13,30,1,False,810,-0.38268343236508967,-0.9238795325112868,False,True,departure_only,,0.0,
RE 4,Dortmund Hbf,43,2025-12-09 13:34:00,True,RE,8.455365654149494e+18,24,2025-12-09 12:51:00,2025-12-09 13:34:00,,,8455365654149493471-2512091021-24,2025-12,Regional,13.566666666666666,9,15,True,43,3.7612001156935624,2025-12-09,13,34,1,False,814,-0.3987490689252459,-0.9170600743851242,True,False,arrival_only,43.0,,True
IC 2046,Dortmund Hbf,0,2025-12-09 13:35:00,False,IC,,16,2025-12-09 13:35:00,2025-12-09 13:35:00,,,-5299413353021537464-2512090709-16,2025-12,HighSpeed,13.583333333333334,9,15,False,0,,2025-12-09,13,35,1,False,815,-0.4027466898587371,-0.9153114791194472,True,False,arrival_only,0.0,,True
RB 32,Dortmund Hbf,9,2025-12-09 13:35:00,False,RB,,12,2025-12-09 13:26:00,2025-12-09 13:35:00,,,-8753278526623973587-2512091234-12,2025-12,Regional,13.583333333333334,9,15,True,9,2.1972245773362196,2025-12-09,13,35,1,False,815,-0.4027466898587371,-0.9153114791194472,True,False,arrival_only,9.0,,True
RB 50,Münster(Westf)Hbf,0,2025-12-09 13:35:00,True,RB,1.343160418108919e+18,1,,,2025-12-09 13:35:00,2025-12-09 13:35:00,1343160418108918956-2512091335-1,2025-12,Regional,13.583333333333334,9,15,False,0,,2025-12-09,13,35,1,False,815,-0.4027466898587371,-0.9153114791194472,False,True,departure_only,,0.0,
S 1,Solingen Hbf,13,2025-12-09 13:36:00,False,S,,1,,,2025-12-09 13:23:00,2025-12-09 13:36:00,-1284330020559830534-2512091323-1,2025-12,S-Bahn,13.6,9,15,True,13,2.5649493574615367,2025-12-09,13,36,1,False,816,-0.4067366430758002,-0.9135454576426009,False,True,departure_only,,13.0,
S 1,Dortmund Hbf,14,2025-12-09 13:36:00,False,S,5.318621727985474e+18,15,2025-12-09 13:22:00,2025-12-09 13:36:00,,,5318621727985473038-2512091239-15,2025-12,S-Bahn,13.6,9,15,True,14,2.6390573296152584,2025-12-09,13,36,1,False,816,-0.4067366430758002,-0.9135454576426009,True,False,arrival_only,14.0,,True
RB 43,Dorsten,2,2025-12-09 13:36:00,False,RB,3.2565555897073075e+18,1,,,2025-12-09 13:34:00,2025-12-09 13:36:00,3256555589707307312-2512091334-1,2025-12,Regional,13.6,9,15,True,2,0.6931471805599453,2025-12-09,13,36,1,False,816,-0.4067366430758002,-0.9135454576426009,False,True,departure_only,,2.0,
RB 53,Dortmund Hbf,32,2025-12-09 13:38:00,False,RB,2.0397749504980652e+18,10,2025-12-09 13:06:00,2025-12-09 13:38:00,,,2039774950498065193-2512091220-10,2025-12,Regional,13.633333333333333,9,15,True,32,3.4657359027997265,2025-12-09,13,38,1,False,818,-0.41469324265623897,-0.9099612708765432,True,False,arrival_only,32.0,,True
RB 32,Duisburg Hbf,5,2025-12-09 13:38:00,False,RB,8.545276145855313e+18,1,,,2025-12-09 13:33:00,2025-12-09 13:38:00,8545276145855312653-2512091333-1,2025-12,Regional,13.633333333333333,9,15,True,5,1.6094379124341003,2025-12-09,13,38,1,False,818,-0.41469324265623897,-0.9099612708765432,False,True,departure_only,,5.0,
RE 11,Kassel-Wilhelmshöhe,1,2025-12-09 13:40:00,False,RE,,8,2025-12-09 13:37:00,2025-12-09 13:38:00,2025-12-09 13:39:00,2025-12-09 13:40:00,-2095823447114868420-2512091236-8,2025-12,Regional,13.666666666666666,9,15,True,1,0.0,2025-12-09,13,40,1,False,820,-0.4226182617406993,-0.90630778703665,True,True,both,1.0,1.0,True
RE 4,Aachen Hbf,31,2025-12-09 13:40:00,True,RE,4.67234681106058e+18,1,,,2025-12-09 13:09:00,2025-12-09 13:40:00,4672346811060580425-2512091309-1,2025-12,Regional,13.666666666666666,9,15,True,31,3.4339872044851463,2025-12-09,13,40,1,False,820,-0.4226182617406993,-0.90630778703665,False,True,departure_only,,31.0,
RB 59,Dortmund Hbf,16,2025-12-09 13:42:00,False,RB,,12,2025-12-09 13:26:00,2025-12-09 13:42:00,,,-8803804243008934025-2512091236-12,2025-12,Regional,13.7,9,15,True,16,2.772588722239781,2025-12-09,13,42,1,False,822,-0.43051109680829447,-0.902585284349861,True,False,arrival_only,16.0,,True
S 2,Dortmund Hbf,3,2025-12-09 13:45:00,False,S,,14,2025-12-09 13:42:00,2025-12-09 13:45:00,,,-7480934323968551558-2512091254-14,2025-12,S-Bahn,13.75,9,15,True,3,1.0986122886681098,2025-12-09,13,45,1,False,825,-0.44228869021900147,-0.8968727415326883,True,False,arrival_only,3.0,,True
RB 51,Dortmund Hbf,0,2025-12-09 13:46:00,True,RB,,5,2025-12-09 13:47:00,2025-12-09 13:46:00,,,-1350421834052706588-2512091331-5,2025-12,Regional,13.766666666666667,9,15,False,0,,2025-12-09,13,46,1,False,826,-0.44619781310980877,-0.8949343616020251,True,False,arrival_only,-1.0,,True
RE 1,Köln Hbf,1,2025-12-09 13:46:00,False,RE,,6,2025-12-09 13:43:00,2025-12-09 13:43:00,2025-12-09 13:45:00,2025-12-09 13:46:00,-3116104947292799691-2512091320-6,2025-12,Regional,13.766666666666667,9,15,True,1,0.0,2025-12-09,13,46,1,False,826,-0.44619781310980877,-0.8949343616020251,True,True,both,0.0,1.0,True
S 1,Essen Hbf,8,2025-12-09 13:46:00,False,S,,1,,,2025-12-09 13:38:00,2025-12-09 13:46:00,-2410466103533415784-2512091338-1,2025-12,S-Bahn,13.766666666666667,9,15,True,8,2.0794415416798357,2025-12-09,13,46,1,False,826,-0.44619781310980877,-0.8949343616020251,False,True,departure_only,,8.0,
