obs_id,pareto_shape
706,-0.23739249900519338
707,-0.09746855737059601
708,-0.042742616583454775
709,-0.10176465820045265
710,-0.02372736251670261
711,-0.13342754751091618
712,-0.07987955869065391
713,-0.10573353311649314
714,-0.027021381002376672
715,-0.0036314937690638542
716,-0.0073103990934719
717,-0.04079599171066279
718,-0.06941324301666063
719,-0.06941324301666063
720,-0.0985419453921316
721,0.016729734452955565
722,-0.09035143590666092
723,-0.024297797801195876
724,-0.21345088392308129
725,-0.09277526173144911
726,-0.1814204395839504
727,-0.07275888706903702
728,-0.07976454393539248
729,-0.10543708762600973
730,-0.06608877379573525
731,-0.11477437045838863
732,-0.06915603469342295
733,0.015361912957821213
734,-0.0019049552233799272
735,0.05552238646647451
736,-0.054019209429128065
737,-0.08406169667522248
738,-0.055219591263152734
739,-0.00031364426342681814
740,-0.00031364426342681814
741,-0.11545515948888478
742,-0.0630297454544789
743,-0.03909589662639577
744,-0.05581159782406187
745,-0.15423162958844558
746,-0.07822740283595063
747,-0.08894897782751383
748,0.001566282154877462
749,-0.12487421675781686
750,-0.028490824363766546
751,-0.06126574720026819
752,-0.17296933863530675
753,-0.04199214991944042
754,-0.0704669143831052
755,-0.03378058265176859
756,0.023973005392560875
757,-0.035736153694957876
758,-0.012261941857433076
759,-0.05639151842142074
760,-0.12544426780670256
761,0.011447819282902427
762,0.007319710013797911
763,-0.163531560247215
764,-0.025687710022613042
765,-0.025687710022613042
766,-0.038793363377166254
767,-0.18159930127813728
768,-0.03010367067224187
769,-0.0603451165957606
770,-0.05826829579534973
771,-0.037076117453756614
772,-0.04771597758939919
773,-0.03272068185161451
774,-0.031479544174599694
775,-0.0726875081872094
776,0.020368237064911164
777,-0.14667747480808094
778,-0.01771784760255154
779,-0.10533937344455663
780,-0.07042213827159374
781,-0.08420370633430593
782,-0.07571702807728417
783,0.031995775907077785
784,-0.16690338460042342
785,-0.031380688935980686
786,-0.010122005989682409
787,-0.017953652220270802
788,-0.160520799436882
789,-0.03978709790155449
790,-0.0387483878450821
791,-0.020245291687828966
792,-0.14811042370625138
793,-0.07027634240776313
794,-0.04317615809809566
795,-0.03565764143513489
796,-0.15879773916166656
797,-0.07488032609130993
798,-0.08661106782194966
799,-0.01891427947860072
800,0.007451181557218097
801,-0.154810447490827
802,-0.08728393803654295
803,-0.1415943221902181
804,-0.07167996187322392
805,-0.0024911279762665165
806,-0.0025681385147552213
807,-0.06369063828196682
808,-0.009166724691234574
809,-0.06716361282169361
810,-0.13781865640894445
811,-0.11861757614530297
812,-0.029229317245634965
813,-0.1448609030583071
814,-0.14586523104429172
815,0.007747725509001891
816,-0.08198655625817892
817,-0.07952739151044395
818,-0.023601561381983077
819,-0.023601561381983077
820,-0.002851873807558905
821,-0.017354727445158157
822,-0.011628934490961555
823,-0.002690504589648406
824,-0.12640201605286003
825,-0.025870932491476352
826,-0.14148060354746356
827,0.0057692889098965305
828,-0.1336407969723668
829,-0.12477460077375395
830,0.011489169272295685
831,-0.026875710886335672
832,-0.15190707887260843
833,0.052867924641282094
834,0.012208110456666975
835,-0.026936572902976935
836,-0.14525834717955993
837,-0.007694698900296905
838,-0.12673815788281279
839,-0.03370872932201914
840,-0.058357231316869256
841,-0.008919026294092556
842,-0.039801590026961424
843,-0.05303676206859607
844,-0.05692789596657978
845,-0.06876943499354746
846,0.08497898882627523
847,-0.014952021415636764
848,-0.08940570608263179
849,-0.10433901573541897
850,-0.10150976129007262
851,-0.002562139094120383
852,-0.08846721661057869
853,-0.12243341404181281
854,-0.11008626038526098
855,-0.06635165522837554
856,-0.07444027110217954
857,0.028124445939926745
858,-0.04215382988630922
859,-0.07534413536066642
860,-0.11410262152659419
861,-0.037791206787730326
862,-0.04121117000594084
863,-0.08280848840411363
864,-0.03295143344053708
865,-0.04688854282164317
866,-0.03978267198800761
867,-0.09068691551046063
868,-0.10315518551831625
869,-0.09754673196930744
870,-0.06771579996687711
871,-0.047369533309777
872,-0.045280441522847506
873,-0.00705300394034074
874,-0.08955294236117589
875,-0.07152781515119046
876,-0.10968648693735616
877,-0.07884033030511327
878,-0.14781669718529322
879,-0.11638992965906221
880,-0.08092455718908619
881,0.016181878608943327
882,-0.08825043332574181
883,-0.03175870886278275
884,-0.01826439507518075
885,-0.09760571563101496
886,-0.0358150137722151
887,-0.09769054884922827
888,-0.12694682341778976
889,-0.14299152118842995
890,-0.1554785310449208
891,-0.04449144369839222
892,-0.16373020665824498
893,-0.07867460946000733
894,-0.07457833046531383
895,-0.05062390796337588
896,-0.1098019893719352
897,-0.09637648601355332
898,-0.04989734760307062
899,-0.02008597081083677
900,-0.13319796228457784
901,-0.08549568448084958
902,-0.16207284500609362
903,-0.16207284500609362
904,-0.2198671870769326
905,0.07475748802020023
906,-0.11180657802993933
907,-0.11111194026754581
908,-0.15063187669052358
909,-0.08925165234556506
910,-0.03514900363899799
911,-0.035754683147016894
912,0.005265534085912689
913,-0.0396395219613911
914,-0.108999891312372
915,-0.055756262938737214
916,-0.03551174178087648
917,-0.1125974809569758
918,-0.002836536924731678
919,-0.07444462331153809
920,-0.057160388240731996
921,-0.09305808841783131
922,-0.042048689739339076
923,-0.09252093203467301
924,-0.06511148550864344
925,-0.05723276508078245
926,-0.1717593865624437
