obs,pareto_shape
748,-0.0047291631232941255
749,-0.1390839461711131
750,-0.005705984769717209
751,0.00252074799513026
752,-0.018151613023602874
753,0.00516390852444627
754,0.05483956563893969
755,-0.06719461165401151
756,0.007075526979858284
757,0.05831635513554955
758,0.0240810155217978
759,0.02955233716005191
760,-0.011021865930080019
761,-0.1059692307300297
762,-0.019733802413188905
763,-0.013565888693224636
764,-0.013972290296155663
765,-0.03252038375779377
766,-0.014775354153369412
767,-0.10844320622679103
768,-0.013416128140347892
769,-0.06655882817685015
770,-0.027182199324015877
771,0.004161949824304906
772,-0.014544628576820425
773,-0.06652831302918637
774,-0.0292175717472417
775,0.057704621651748535
776,-0.00829869284518874
777,0.07206972017927026
778,-0.14689283986370966
779,-0.006130710283927047
780,-0.0020113107769508887
781,-0.1043600898749715
782,-0.03869339228569591
783,-0.11719250894291747
784,0.06744714249810668
785,-0.04113149802519807
786,-0.023009230168322434
787,-0.04823378347716095
788,-0.04676842990006257
789,-0.04582468683834564
790,-0.006752646362727689
791,-0.001123341801423075
792,0.03189714707613954
793,-0.09506513048542309
794,0.06472638555327931
795,-0.010000997876429354
796,-0.04060483671284749
797,0.006091638896818698
798,-0.053545304607634965
799,-0.01540041181737166
800,-0.01626708137206276
801,-0.01270645336853865
802,0.06555817421550209
803,-0.10114958135150631
804,0.03594938228464439
805,-0.016406194998412785
806,-0.1036797553663479
807,0.06904618959191677
808,0.040011795598042965
809,0.004878500841017277
810,-0.01789044009857618
811,-0.017928642185218346
812,-0.05570252215056433
813,0.06406561991697306
814,-0.023227559801386796
815,-0.023227559801386796
816,-0.02180718971537714
817,-0.022718590759182134
818,-0.02326357126687929
819,-0.018901252785847325
820,0.06691063811862677
821,-0.14890261912390138
822,-0.02375370835689038
823,-0.10145088407835721
824,-0.026855730595015358
825,0.033621511818356334
826,0.033621511818356334
827,-0.09346392012019059
828,-0.06461856978475519
829,-0.16508475786765311
830,-0.03192584973432439
831,-0.03192584973432439
832,-0.0986550520699221
833,0.0639800197153443
834,-0.022515416720507234
835,-0.08947836811552883
836,0.09066108431581003
837,-0.09035389678519579
838,-0.017854312182299967
839,0.06245874223906894
840,-0.02359618341957808
841,-0.02359618341957808
842,-0.08770792834398866
843,-0.024792422938341607
844,0.01119810600299413
845,-0.07780551148053627
846,0.06197093822296102
847,0.009893697018769241
848,-0.016541452800941922
849,-0.014843356636345204
850,-0.024699103898804614
851,-0.02376217408180536
852,-0.1609683613554207
853,-0.01319119549493265
854,0.04786803108620006
855,0.04950371457264107
856,-0.07411914439095783
857,0.08562483700506433
858,0.043222738951515405
859,-0.009397185162021626
860,-0.03219934854382017
861,-0.008976545807277579
862,0.07129407897334851
863,-0.017351983084440806
864,-0.07036641544631751
865,-0.044277900882475754
866,0.06174476130743002
867,-0.04682316813225315
868,0.0252583848488835
869,-0.04601897338573975
870,-0.021570267130283413
871,-0.028088476272862394
872,-0.06654402914292942
873,-0.07006093123279133
874,0.06536768241236039
875,-0.003747567051802232
876,0.018186607288386742
